fichier_source,basename,code_brut,code_utilise,sample_nb,espece_trouvee,classe_assignee,statut,destination
/home/rrekikdi/Bureau/postdoc/pseudo_image/images_npy_ms1/2023_03_27_Validation_LOTS-51-52-53_KLEPNE_KLEQUA_KLEVAR_MORMOG_PRTMIR-100vW_zSWATH_100SPD/KLEPNE-114-AER_100vW_100SPD.npy,KLEPNE-114-AER_100vW_100SPD,KLEPNE,KLEPNE,114,Klebsiella pneumoniae,Klebsiella pneumoniae,CLASSE,/home/rrekikdi/Bureau/postdoc/pseudo_image/ms1_processed_11classes/Klebsiella pneumoniae/KLEPNE-114-AER_100vW_100SPD.npy
/home/rrekikdi/Bureau/postdoc/pseudo_image/images_npy_ms1/2023_03_27_Validation_LOTS-51-52-53_KLEPNE_KLEQUA_KLEVAR_MORMOG_PRTMIR-100vW_zSWATH_100SPD/KLEPNE-114-ANA_100vW_100SPD.npy,KLEPNE-114-ANA_100vW_100SPD,KLEPNE,KLEPNE,114,Klebsiella pneumoniae,Klebsiella pneumoniae,CLASSE,/home/rrekikdi/Bureau/postdoc/pseudo_image/ms1_processed_11classes/Klebsiella pneumoniae/KLEPNE-114-ANA_100vW_100SPD.npy
/home/rrekikdi/Bureau/postdoc/pseudo_image/images_npy_ms1/2023_03_27_Validation_LOTS-51-52-53_KLEPNE_KLEQUA_KLEVAR_MORMOG_PRTMIR-100vW_zSWATH_100SPD/KLEPNE-115-AER_100vW_100SPD.npy,KLEPNE-115-AER_100vW_100SPD,KLEPNE,KLEPNE,115,Klebsiella pneumoniae,Klebsiella pneumoniae,CLASSE,/home/rrekikdi/Bureau/postdoc/pseudo_image/ms1_processed_11classes/Klebsiella pneumoniae/KLEPNE-115-AER_100vW_100SPD.npy
/home/rrekikdi/Bureau/postdoc/pseudo_image/images_npy_ms1/2023_03_27_Validation_LOTS-51-52-53_KLEPNE_KLEQUA_KLEVAR_MORMOG_PRTMIR-100vW_zSWATH_100SPD/KLEPNE-115-ANA_100vW_100SPD.npy,KLEPNE-115-ANA_100vW_100SPD,KLEPNE,KLEPNE,115,Klebsiella pneumoniae,Klebsiella pneumoniae,CLASSE,/home/rrekikdi/Bureau/postdoc/pseudo_image/ms1_processed_11classes/Klebsiella pneumoniae/KLEPNE-115-ANA_100vW_100SPD.npy
/home/rrekikdi/Bureau/postdoc/pseudo_image/images_npy_ms1/2023_03_27_Validation_LOTS-51-52-53_KLEPNE_KLEQUA_KLEVAR_MORMOG_PRTMIR-100vW_zSWATH_100SPD/KLEPNE-116-AER_100vW_100SPD.npy,KLEPNE-116-AER_100vW_100SPD,KLEPNE,KLEPNE,116,Klebsiella pneumoniae,Klebsiella pneumoniae,CLASSE,/home/rrekikdi/Bureau/postdoc/pseudo_image/ms1_processed_11classes/Klebsiella pneumoniae/KLEPNE-116-AER_100vW_100SPD.npy
/home/rrekikdi/Bureau/postdoc/pseudo_image/images_npy_ms1/2023_03_27_Validation_LOTS-51-52-53_KLEPNE_KLEQUA_KLEVAR_MORMOG_PRTMIR-100vW_zSWATH_100SPD/KLEPNE-116-ANA_100vW_100SPD.npy,KLEPNE-116-ANA_100vW_100SPD,KLEPNE,KLEPNE,116,Klebsiella pneumoniae,Klebsiella pneumoniae,CLASSE,/home/rrekikdi/Bureau/postdoc/pseudo_image/ms1_processed_11classes/Klebsiella pneumoniae/KLEPNE-116-ANA_100vW_100SPD.npy
/home/rrekikdi/Bureau/postdoc/pseudo_image/images_npy_ms1/2023_03_27_Validation_LOTS-51-52-53_KLEPNE_KLEQUA_KLEVAR_MORMOG_PRTMIR-100vW_zSWATH_100SPD/KLEPNE-119-AER_100vW_100SPD.npy,KLEPNE-119-AER_100vW_100SPD,KLEPNE,KLEPNE,119,Klebsiella pneumoniae,Klebsiella pneumoniae,CLASSE,/home/rrekikdi/Bureau/postdoc/pseudo_image/ms1_processed_11classes/Klebsiella pneumoniae/KLEPNE-119-AER_100vW_100SPD.npy
/home/rrekikdi/Bureau/postdoc/pseudo_image/images_npy_ms1/2023_03_27_Validation_LOTS-51-52-53_KLEPNE_KLEQUA_KLEVAR_MORMOG_PRTMIR-100vW_zSWATH_100SPD/KLEPNE-119-ANA_100vW_100SPD.npy,KLEPNE-119-ANA_100vW_100SPD,KLEPNE,KLEPNE,119,Klebsiella pneumoniae,Klebsiella pneumoniae,CLASSE,/home/rrekikdi/Bureau/postdoc/pseudo_image/ms1_processed_11classes/Klebsiella pneumoniae/KLEPNE-119-ANA_100vW_100SPD.npy
/home/rrekikdi/Bureau/postdoc/pseudo_image/images_npy_ms1/2023_03_27_Validation_LOTS-51-52-53_KLEPNE_KLEQUA_KLEVAR_MORMOG_PRTMIR-100vW_zSWATH_100SPD/KLEPNE-81-AER_100vW_100SPD.npy,KLEPNE-81-AER_100vW_100SPD,KLEPNE,KLEPNE,81,Klebsiella pneumoniae,Klebsiella pneumoniae,CLASSE,/home/rrekikdi/Bureau/postdoc/pseudo_image/ms1_processed_11classes/Klebsiella pneumoniae/KLEPNE-81-AER_100vW_100SPD.npy
/home/rrekikdi/Bureau/postdoc/pseudo_image/images_npy_ms1/2023_03_27_Validation_LOTS-51-52-53_KLEPNE_KLEQUA_KLEVAR_MORMOG_PRTMIR-100vW_zSWATH_100SPD/KLEPNE-81-ANA_100vW_100SPD.npy,KLEPNE-81-ANA_100vW_100SPD,KLEPNE,KLEPNE,81,Klebsiella pneumoniae,Klebsiella pneumoniae,CLASSE,/home/rrekikdi/Bureau/postdoc/pseudo_image/ms1_processed_11classes/Klebsiella pneumoniae/KLEPNE-81-ANA_100vW_100SPD.npy
/home/rrekikdi/Bureau/postdoc/pseudo_image/images_npy_ms1/2023_03_27_Validation_LOTS-51-52-53_KLEPNE_KLEQUA_KLEVAR_MORMOG_PRTMIR-100vW_zSWATH_100SPD/KLEPNE-87-AER_100vW_100SPD.npy,KLEPNE-87-AER_100vW_100SPD,KLEPNE,KLEPNE,87,Klebsiella pneumoniae,Klebsiella pneumoniae,CLASSE,/home/rrekikdi/Bureau/postdoc/pseudo_image/ms1_processed_11classes/Klebsiella pneumoniae/KLEPNE-87-AER_100vW_100SPD.npy
/home/rrekikdi/Bureau/postdoc/pseudo_image/images_npy_ms1/2023_03_27_Validation_LOTS-51-52-53_KLEPNE_KLEQUA_KLEVAR_MORMOG_PRTMIR-100vW_zSWATH_100SPD/KLEPNE-87-ANA_100vW_100SPD.npy,KLEPNE-87-ANA_100vW_100SPD,KLEPNE,KLEPNE,87,Klebsiella pneumoniae,Klebsiella pneumoniae,CLASSE,/home/rrekikdi/Bureau/postdoc/pseudo_image/ms1_processed_11classes/Klebsiella pneumoniae/KLEPNE-87-ANA_100vW_100SPD.npy
/home/rrekikdi/Bureau/postdoc/pseudo_image/images_npy_ms1/2023_03_27_Validation_LOTS-51-52-53_KLEPNE_KLEQUA_KLEVAR_MORMOG_PRTMIR-100vW_zSWATH_100SPD/KLEPNE-88-AER_100vW_100SPD.npy,KLEPNE-88-AER_100vW_100SPD,KLEPNE,KLEPNE,88,Klebsiella pneumoniae,Klebsiella pneumoniae,CLASSE,/home/rrekikdi/Bureau/postdoc/pseudo_image/ms1_processed_11classes/Klebsiella pneumoniae/KLEPNE-88-AER_100vW_100SPD.npy
/home/rrekikdi/Bureau/postdoc/pseudo_image/images_npy_ms1/2023_03_27_Validation_LOTS-51-52-53_KLEPNE_KLEQUA_KLEVAR_MORMOG_PRTMIR-100vW_zSWATH_100SPD/KLEPNE-88-ANA_100vW_100SPD.npy,KLEPNE-88-ANA_100vW_100SPD,KLEPNE,KLEPNE,88,Klebsiella pneumoniae,Klebsiella pneumoniae,CLASSE,/home/rrekikdi/Bureau/postdoc/pseudo_image/ms1_processed_11classes/Klebsiella pneumoniae/KLEPNE-88-ANA_100vW_100SPD.npy
/home/rrekikdi/Bureau/postdoc/pseudo_image/images_npy_ms1/2023_03_27_Validation_LOTS-51-52-53_KLEPNE_KLEQUA_KLEVAR_MORMOG_PRTMIR-100vW_zSWATH_100SPD/KLEPNE-89-AER_100vW_100SPD.npy,KLEPNE-89-AER_100vW_100SPD,KLEPNE,KLEPNE,89,Klebsiella pneumoniae,Klebsiella pneumoniae,CLASSE,/home/rrekikdi/Bureau/postdoc/pseudo_image/ms1_processed_11classes/Klebsiella pneumoniae/KLEPNE-89-AER_100vW_100SPD.npy
/home/rrekikdi/Bureau/postdoc/pseudo_image/images_npy_ms1/2023_03_27_Validation_LOTS-51-52-53_KLEPNE_KLEQUA_KLEVAR_MORMOG_PRTMIR-100vW_zSWATH_100SPD/KLEPNE-89-ANA_100vW_100SPD.npy,KLEPNE-89-ANA_100vW_100SPD,KLEPNE,KLEPNE,89,Klebsiella pneumoniae,Klebsiella pneumoniae,CLASSE,/home/rrekikdi/Bureau/postdoc/pseudo_image/ms1_processed_11classes/Klebsiella pneumoniae/KLEPNE-89-ANA_100vW_100SPD.npy
/home/rrekikdi/Bureau/postdoc/pseudo_image/images_npy_ms1/2023_03_27_Validation_LOTS-51-52-53_KLEPNE_KLEQUA_KLEVAR_MORMOG_PRTMIR-100vW_zSWATH_100SPD/KLEPNE-91-AER_100vW_100SPD.npy,KLEPNE-91-AER_100vW_100SPD,KLEPNE,KLEPNE,91,Klebsiella pneumoniae,Klebsiella pneumoniae,CLASSE,/home/rrekikdi/Bureau/postdoc/pseudo_image/ms1_processed_11classes/Klebsiella pneumoniae/KLEPNE-91-AER_100vW_100SPD.npy
/home/rrekikdi/Bureau/postdoc/pseudo_image/images_npy_ms1/2023_03_27_Validation_LOTS-51-52-53_KLEPNE_KLEQUA_KLEVAR_MORMOG_PRTMIR-100vW_zSWATH_100SPD/KLEPNE-91-ANA_100vW_100SPD.npy,KLEPNE-91-ANA_100vW_100SPD,KLEPNE,KLEPNE,91,Klebsiella pneumoniae,Klebsiella pneumoniae,CLASSE,/home/rrekikdi/Bureau/postdoc/pseudo_image/ms1_processed_11classes/Klebsiella pneumoniae/KLEPNE-91-ANA_100vW_100SPD.npy
/home/rrekikdi/Bureau/postdoc/pseudo_image/images_npy_ms1/2023_03_27_Validation_LOTS-51-52-53_KLEPNE_KLEQUA_KLEVAR_MORMOG_PRTMIR-100vW_zSWATH_100SPD/KLEPNE-92-AER_100vW_100SPD.npy,KLEPNE-92-AER_100vW_100SPD,KLEPNE,KLEPNE,92,Klebsiella pneumoniae,Klebsiella pneumoniae,CLASSE,/home/rrekikdi/Bureau/postdoc/pseudo_image/ms1_processed_11classes/Klebsiella pneumoniae/KLEPNE-92-AER_100vW_100SPD.npy
/home/rrekikdi/Bureau/postdoc/pseudo_image/images_npy_ms1/2023_03_27_Validation_LOTS-51-52-53_KLEPNE_KLEQUA_KLEVAR_MORMOG_PRTMIR-100vW_zSWATH_100SPD/KLEPNE-92-ANA_100vW_100SPD.npy,KLEPNE-92-ANA_100vW_100SPD,KLEPNE,KLEPNE,92,Klebsiella pneumoniae,Klebsiella pneumoniae,CLASSE,/home/rrekikdi/Bureau/postdoc/pseudo_image/ms1_processed_11classes/Klebsiella pneumoniae/KLEPNE-92-ANA_100vW_100SPD.npy
/home/rrekikdi/Bureau/postdoc/pseudo_image/images_npy_ms1/2023_03_27_Validation_LOTS-51-52-53_KLEPNE_KLEQUA_KLEVAR_MORMOG_PRTMIR-100vW_zSWATH_100SPD/KLEPNE-93-AER_100vW_100SPD.npy,KLEPNE-93-AER_100vW_100SPD,KLEPNE,KLEPNE,93,Klebsiella pneumoniae,Klebsiella pneumoniae,CLASSE,/home/rrekikdi/Bureau/postdoc/pseudo_image/ms1_processed_11classes/Klebsiella pneumoniae/KLEPNE-93-AER_100vW_100SPD.npy
/home/rrekikdi/Bureau/postdoc/pseudo_image/images_npy_ms1/2023_03_27_Validation_LOTS-51-52-53_KLEPNE_KLEQUA_KLEVAR_MORMOG_PRTMIR-100vW_zSWATH_100SPD/KLEPNE-93-ANA_100vW_100SPD.npy,KLEPNE-93-ANA_100vW_100SPD,KLEPNE,KLEPNE,93,Klebsiella pneumoniae,Klebsiella pneumoniae,CLASSE,/home/rrekikdi/Bureau/postdoc/pseudo_image/ms1_processed_11classes/Klebsiella pneumoniae/KLEPNE-93-ANA_100vW_100SPD.npy
/home/rrekikdi/Bureau/postdoc/pseudo_image/images_npy_ms1/2023_03_27_Validation_LOTS-51-52-53_KLEPNE_KLEQUA_KLEVAR_MORMOG_PRTMIR-100vW_zSWATH_100SPD/KLEPNE-94-AER_100vW_100SPD.npy,KLEPNE-94-AER_100vW_100SPD,KLEPNE,KLEPNE,94,Klebsiella pneumoniae,Klebsiella pneumoniae,CLASSE,/home/rrekikdi/Bureau/postdoc/pseudo_image/ms1_processed_11classes/Klebsiella pneumoniae/KLEPNE-94-AER_100vW_100SPD.npy
/home/rrekikdi/Bureau/postdoc/pseudo_image/images_npy_ms1/2023_03_27_Validation_LOTS-51-52-53_KLEPNE_KLEQUA_KLEVAR_MORMOG_PRTMIR-100vW_zSWATH_100SPD/KLEPNE-95-AER_100vW_100SPD.npy,KLEPNE-95-AER_100vW_100SPD,KLEPNE,KLEPNE,95,Klebsiella pneumoniae,Klebsiella pneumoniae,CLASSE,/home/rrekikdi/Bureau/postdoc/pseudo_image/ms1_processed_11classes/Klebsiella pneumoniae/KLEPNE-95-AER_100vW_100SPD.npy
/home/rrekikdi/Bureau/postdoc/pseudo_image/images_npy_ms1/2023_03_27_Validation_LOTS-51-52-53_KLEPNE_KLEQUA_KLEVAR_MORMOG_PRTMIR-100vW_zSWATH_100SPD/KLEPNE-95-ANA_100vW_100SPD.npy,KLEPNE-95-ANA_100vW_100SPD,KLEPNE,KLEPNE,95,Klebsiella pneumoniae,Klebsiella pneumoniae,CLASSE,/home/rrekikdi/Bureau/postdoc/pseudo_image/ms1_processed_11classes/Klebsiella pneumoniae/KLEPNE-95-ANA_100vW_100SPD.npy
/home/rrekikdi/Bureau/postdoc/pseudo_image/images_npy_ms1/2023_03_27_Validation_LOTS-51-52-53_KLEPNE_KLEQUA_KLEVAR_MORMOG_PRTMIR-100vW_zSWATH_100SPD/KLEPNE-98-AER_100vW_100SPD.npy,KLEPNE-98-AER_100vW_100SPD,KLEPNE,KLEPNE,98,Klebsiella pneumoniae,Klebsiella pneumoniae,CLASSE,/home/rrekikdi/Bureau/postdoc/pseudo_image/ms1_processed_11classes/Klebsiella pneumoniae/KLEPNE-98-AER_100vW_100SPD.npy
/home/rrekikdi/Bureau/postdoc/pseudo_image/images_npy_ms1/2023_03_27_Validation_LOTS-51-52-53_KLEPNE_KLEQUA_KLEVAR_MORMOG_PRTMIR-100vW_zSWATH_100SPD/KLEPNE-98-ANA_100vW_100SPD.npy,KLEPNE-98-ANA_100vW_100SPD,KLEPNE,KLEPNE,98,Klebsiella pneumoniae,Klebsiella pneumoniae,CLASSE,/home/rrekikdi/Bureau/postdoc/pseudo_image/ms1_processed_11classes/Klebsiella pneumoniae/KLEPNE-98-ANA_100vW_100SPD.npy
/home/rrekikdi/Bureau/postdoc/pseudo_image/images_npy_ms1/2023_03_27_Validation_LOTS-51-52-53_KLEPNE_KLEQUA_KLEVAR_MORMOG_PRTMIR-100vW_zSWATH_100SPD/KLEPNE-99-AER_100vW_100SPD.npy,KLEPNE-99-AER_100vW_100SPD,KLEPNE,KLEPNE,99,Klebsiella pneumoniae,Klebsiella pneumoniae,CLASSE,/home/rrekikdi/Bureau/postdoc/pseudo_image/ms1_processed_11classes/Klebsiella pneumoniae/KLEPNE-99-AER_100vW_100SPD.npy
/home/rrekikdi/Bureau/postdoc/pseudo_image/images_npy_ms1/2023_03_27_Validation_LOTS-51-52-53_KLEPNE_KLEQUA_KLEVAR_MORMOG_PRTMIR-100vW_zSWATH_100SPD/KLEPNE-99-ANA_100vW_100SPD.npy,KLEPNE-99-ANA_100vW_100SPD,KLEPNE,KLEPNE,99,Klebsiella pneumoniae,Klebsiella pneumoniae,CLASSE,/home/rrekikdi/Bureau/postdoc/pseudo_image/ms1_processed_11classes/Klebsiella pneumoniae/KLEPNE-99-ANA_100vW_100SPD.npy
/home/rrekikdi/Bureau/postdoc/pseudo_image/images_npy_ms1/2023_03_27_Validation_LOTS-51-52-53_KLEPNE_KLEQUA_KLEVAR_MORMOG_PRTMIR-100vW_zSWATH_100SPD/KLEQUA-3-AER_100vW_100SPD.npy,KLEQUA-3-AER_100vW_100SPD,KLEQUA,KLEQUA,3,Klebsiella quasipneumoniae quasipneumoniae,Klebsiella quasipneumoniae,CLASSE,/home/rrekikdi/Bureau/postdoc/pseudo_image/ms1_processed_11classes/Klebsiella quasipneumoniae/KLEQUA-3-AER_100vW_100SPD.npy
/home/rrekikdi/Bureau/postdoc/pseudo_image/images_npy_ms1/2023_03_27_Validation_LOTS-51-52-53_KLEPNE_KLEQUA_KLEVAR_MORMOG_PRTMIR-100vW_zSWATH_100SPD/KLEQUA-3-ANA_100vW_100SPD.npy,KLEQUA-3-ANA_100vW_100SPD,KLEQUA,KLEQUA,3,Klebsiella quasipneumoniae quasipneumoniae,Klebsiella quasipneumoniae,CLASSE,/home/rrekikdi/Bureau/postdoc/pseudo_image/ms1_processed_11classes/Klebsiella quasipneumoniae/KLEQUA-3-ANA_100vW_100SPD.npy
/home/rrekikdi/Bureau/postdoc/pseudo_image/images_npy_ms1/2023_03_27_Validation_LOTS-51-52-53_KLEPNE_KLEQUA_KLEVAR_MORMOG_PRTMIR-100vW_zSWATH_100SPD/KLEQUA-9-AER_100vW_100SPD.npy,KLEQUA-9-AER_100vW_100SPD,KLEQUA,KLEQUA,9,Klebsiella quasipneumoniae similipneumoniae,Klebsiella quasipneumoniae,CLASSE,/home/rrekikdi/Bureau/postdoc/pseudo_image/ms1_processed_11classes/Klebsiella quasipneumoniae/KLEQUA-9-AER_100vW_100SPD.npy
/home/rrekikdi/Bureau/postdoc/pseudo_image/images_npy_ms1/2023_03_27_Validation_LOTS-51-52-53_KLEPNE_KLEQUA_KLEVAR_MORMOG_PRTMIR-100vW_zSWATH_100SPD/KLEQUA-9-ANA_100vW_100SPD.npy,KLEQUA-9-ANA_100vW_100SPD,KLEQUA,KLEQUA,9,Klebsiella quasipneumoniae similipneumoniae,Klebsiella quasipneumoniae,CLASSE,/home/rrekikdi/Bureau/postdoc/pseudo_image/ms1_processed_11classes/Klebsiella quasipneumoniae/KLEQUA-9-ANA_100vW_100SPD.npy
/home/rrekikdi/Bureau/postdoc/pseudo_image/images_npy_ms1/2023_03_27_Validation_LOTS-51-52-53_KLEPNE_KLEQUA_KLEVAR_MORMOG_PRTMIR-100vW_zSWATH_100SPD/PRTMIR-14-AER_100vW_100SPD.npy,PRTMIR-14-AER_100vW_100SPD,PRTMIR,PRTMIR,14,Proteus mirabilis,Proteus mirabilis,CLASSE,/home/rrekikdi/Bureau/postdoc/pseudo_image/ms1_processed_11classes/Proteus mirabilis/PRTMIR-14-AER_100vW_100SPD.npy
/home/rrekikdi/Bureau/postdoc/pseudo_image/images_npy_ms1/2023_03_27_Validation_LOTS-51-52-53_KLEPNE_KLEQUA_KLEVAR_MORMOG_PRTMIR-100vW_zSWATH_100SPD/PRTMIR-14-ANA_100vW_100SPD.npy,PRTMIR-14-ANA_100vW_100SPD,PRTMIR,PRTMIR,14,Proteus mirabilis,Proteus mirabilis,CLASSE,/home/rrekikdi/Bureau/postdoc/pseudo_image/ms1_processed_11classes/Proteus mirabilis/PRTMIR-14-ANA_100vW_100SPD.npy
/home/rrekikdi/Bureau/postdoc/pseudo_image/images_npy_ms1/2023_03_27_Validation_LOTS-51-52-53_KLEPNE_KLEQUA_KLEVAR_MORMOG_PRTMIR-100vW_zSWATH_100SPD/PRTMIR-16-AER_100vW_100SPD.npy,PRTMIR-16-AER_100vW_100SPD,PRTMIR,PRTMIR,16,Proteus mirabilis,Proteus mirabilis,CLASSE,/home/rrekikdi/Bureau/postdoc/pseudo_image/ms1_processed_11classes/Proteus mirabilis/PRTMIR-16-AER_100vW_100SPD.npy
/home/rrekikdi/Bureau/postdoc/pseudo_image/images_npy_ms1/2023_03_27_Validation_LOTS-51-52-53_KLEPNE_KLEQUA_KLEVAR_MORMOG_PRTMIR-100vW_zSWATH_100SPD/PRTMIR-16-ANA_100vW_100SPD.npy,PRTMIR-16-ANA_100vW_100SPD,PRTMIR,PRTMIR,16,Proteus mirabilis,Proteus mirabilis,CLASSE,/home/rrekikdi/Bureau/postdoc/pseudo_image/ms1_processed_11classes/Proteus mirabilis/PRTMIR-16-ANA_100vW_100SPD.npy
/home/rrekikdi/Bureau/postdoc/pseudo_image/images_npy_ms1/2023_03_27_Validation_LOTS-51-52-53_KLEPNE_KLEQUA_KLEVAR_MORMOG_PRTMIR-100vW_zSWATH_100SPD/PRTMIR-17-AER_100vW_100SPD.npy,PRTMIR-17-AER_100vW_100SPD,PRTMIR,PRTMIR,17,Proteus mirabilis,Proteus mirabilis,CLASSE,/home/rrekikdi/Bureau/postdoc/pseudo_image/ms1_processed_11classes/Proteus mirabilis/PRTMIR-17-AER_100vW_100SPD.npy
/home/rrekikdi/Bureau/postdoc/pseudo_image/images_npy_ms1/2023_03_27_Validation_LOTS-51-52-53_KLEPNE_KLEQUA_KLEVAR_MORMOG_PRTMIR-100vW_zSWATH_100SPD/PRTMIR-17-ANA_100vW_100SPD.npy,PRTMIR-17-ANA_100vW_100SPD,PRTMIR,PRTMIR,17,Proteus mirabilis,Proteus mirabilis,CLASSE,/home/rrekikdi/Bureau/postdoc/pseudo_image/ms1_processed_11classes/Proteus mirabilis/PRTMIR-17-ANA_100vW_100SPD.npy
/home/rrekikdi/Bureau/postdoc/pseudo_image/images_npy_ms1/2023_03_27_Validation_LOTS-51-52-53_KLEPNE_KLEQUA_KLEVAR_MORMOG_PRTMIR-100vW_zSWATH_100SPD/PRTMIR-19-AER_100vW_100SPD.npy,PRTMIR-19-AER_100vW_100SPD,PRTMIR,PRTMIR,19,Proteus mirabilis,Proteus mirabilis,CLASSE,/home/rrekikdi/Bureau/postdoc/pseudo_image/ms1_processed_11classes/Proteus mirabilis/PRTMIR-19-AER_100vW_100SPD.npy
/home/rrekikdi/Bureau/postdoc/pseudo_image/images_npy_ms1/2023_03_27_Validation_LOTS-51-52-53_KLEPNE_KLEQUA_KLEVAR_MORMOG_PRTMIR-100vW_zSWATH_100SPD/PRTMIR-19-ANA_100vW_100SPD.npy,PRTMIR-19-ANA_100vW_100SPD,PRTMIR,PRTMIR,19,Proteus mirabilis,Proteus mirabilis,CLASSE,/home/rrekikdi/Bureau/postdoc/pseudo_image/ms1_processed_11classes/Proteus mirabilis/PRTMIR-19-ANA_100vW_100SPD.npy
/home/rrekikdi/Bureau/postdoc/pseudo_image/images_npy_ms1/2023_03_27_Validation_LOTS-51-52-53_KLEPNE_KLEQUA_KLEVAR_MORMOG_PRTMIR-100vW_zSWATH_100SPD/PRTMIR-27-AER_100vW_100SPD.npy,PRTMIR-27-AER_100vW_100SPD,PRTMIR,PRTMIR,27,Proteus mirabilis,Proteus mirabilis,CLASSE,/home/rrekikdi/Bureau/postdoc/pseudo_image/ms1_processed_11classes/Proteus mirabilis/PRTMIR-27-AER_100vW_100SPD.npy
/home/rrekikdi/Bureau/postdoc/pseudo_image/images_npy_ms1/2023_03_27_Validation_LOTS-51-52-53_KLEPNE_KLEQUA_KLEVAR_MORMOG_PRTMIR-100vW_zSWATH_100SPD/PRTMIR-27-ANA_100vW_100SPD.npy,PRTMIR-27-ANA_100vW_100SPD,PRTMIR,PRTMIR,27,Proteus mirabilis,Proteus mirabilis,CLASSE,/home/rrekikdi/Bureau/postdoc/pseudo_image/ms1_processed_11classes/Proteus mirabilis/PRTMIR-27-ANA_100vW_100SPD.npy
/home/rrekikdi/Bureau/postdoc/pseudo_image/images_npy_ms1/2023_03_27_Validation_LOTS-51-52-53_KLEPNE_KLEQUA_KLEVAR_MORMOG_PRTMIR-100vW_zSWATH_100SPD/PRTMIR-28-AER_100vW_100SPD.npy,PRTMIR-28-AER_100vW_100SPD,PRTMIR,PRTMIR,28,Proteus mirabilis,Proteus mirabilis,CLASSE,/home/rrekikdi/Bureau/postdoc/pseudo_image/ms1_processed_11classes/Proteus mirabilis/PRTMIR-28-AER_100vW_100SPD.npy
/home/rrekikdi/Bureau/postdoc/pseudo_image/images_npy_ms1/2023_03_27_Validation_LOTS-51-52-53_KLEPNE_KLEQUA_KLEVAR_MORMOG_PRTMIR-100vW_zSWATH_100SPD/PRTMIR-28-ANA_100vW_100SPD.npy,PRTMIR-28-ANA_100vW_100SPD,PRTMIR,PRTMIR,28,Proteus mirabilis,Proteus mirabilis,CLASSE,/home/rrekikdi/Bureau/postdoc/pseudo_image/ms1_processed_11classes/Proteus mirabilis/PRTMIR-28-ANA_100vW_100SPD.npy
/home/rrekikdi/Bureau/postdoc/pseudo_image/images_npy_ms1/2023_03_27_Validation_LOTS-51-52-53_KLEPNE_KLEQUA_KLEVAR_MORMOG_PRTMIR-100vW_zSWATH_100SPD/PRTMIR-36-AER_100vW_100SPD.npy,PRTMIR-36-AER_100vW_100SPD,PRTMIR,PRTMIR,36,Proteus mirabilis,Proteus mirabilis,CLASSE,/home/rrekikdi/Bureau/postdoc/pseudo_image/ms1_processed_11classes/Proteus mirabilis/PRTMIR-36-AER_100vW_100SPD.npy
/home/rrekikdi/Bureau/postdoc/pseudo_image/images_npy_ms1/2023_03_27_Validation_LOTS-51-52-53_KLEPNE_KLEQUA_KLEVAR_MORMOG_PRTMIR-100vW_zSWATH_100SPD/PRTMIR-36-ANA_100vW_100SPD.npy,PRTMIR-36-ANA_100vW_100SPD,PRTMIR,PRTMIR,36,Proteus mirabilis,Proteus mirabilis,CLASSE,/home/rrekikdi/Bureau/postdoc/pseudo_image/ms1_processed_11classes/Proteus mirabilis/PRTMIR-36-ANA_100vW_100SPD.npy
/home/rrekikdi/Bureau/postdoc/pseudo_image/images_npy_ms1/2023_03_27_Validation_LOTS-51-52-53_KLEPNE_KLEQUA_KLEVAR_MORMOG_PRTMIR-100vW_zSWATH_100SPD/PRTMIR-41-AER_100vW_100SPD.npy,PRTMIR-41-AER_100vW_100SPD,PRTMIR,PRTMIR,41,Proteus mirabilis,Proteus mirabilis,CLASSE,/home/rrekikdi/Bureau/postdoc/pseudo_image/ms1_processed_11classes/Proteus mirabilis/PRTMIR-41-AER_100vW_100SPD.npy
/home/rrekikdi/Bureau/postdoc/pseudo_image/images_npy_ms1/2023_03_27_Validation_LOTS-51-52-53_KLEPNE_KLEQUA_KLEVAR_MORMOG_PRTMIR-100vW_zSWATH_100SPD/PRTMIR-41-ANA_100vW_100SPD.npy,PRTMIR-41-ANA_100vW_100SPD,PRTMIR,PRTMIR,41,Proteus mirabilis,Proteus mirabilis,CLASSE,/home/rrekikdi/Bureau/postdoc/pseudo_image/ms1_processed_11classes/Proteus mirabilis/PRTMIR-41-ANA_100vW_100SPD.npy
/home/rrekikdi/Bureau/postdoc/pseudo_image/images_npy_ms1/2023_03_27_Validation_LOTS-51-52-53_KLEPNE_KLEQUA_KLEVAR_MORMOG_PRTMIR-100vW_zSWATH_100SPD/PRTMIR-43-AER_100vW_100SPD.npy,PRTMIR-43-AER_100vW_100SPD,PRTMIR,PRTMIR,43,Proteus mirabilis,Proteus mirabilis,CLASSE,/home/rrekikdi/Bureau/postdoc/pseudo_image/ms1_processed_11classes/Proteus mirabilis/PRTMIR-43-AER_100vW_100SPD.npy
